#Hydrophone calibration sensitivities. This file contains one header line followed by comma delimited data. First column is the centre frequency of each bin (Hz). Second column is the sensitivity calibration for each bin (dB re Counts^2/uPa^2). Data is from device attributes: https://data.oceannetworks.ca/DeviceListing?DeviceId=74140. Applicable for deviceID 74140 from 08-Feb-2024 19:13:00 (ongoing). Device attribute HydrophoneSensitivityVectorPart1 last modified: 19-Sep-2024 09:04:10, comment (first-part only): Calibration provided by John Dorocicz for ICLISTENHF6324, covering 10-4440Hz
8840, -41.6693
8850, -41.671
8860, -41.6728
8870, -41.6745
8880, -41.6762
8890, -41.6779
8900, -41.6796
8910, -41.6813
8920, -41.6831
8930, -41.6848
8940, -41.6865
8950, -41.6882
8960, -41.6899
8970, -41.6916
8980, -41.6934
8990, -41.6951
9000, -41.6968
9010, -41.6985
9020, -41.7002
9030, -41.7019
9040, -41.7037
9050, -41.7054
9060, -41.7071
9070, -41.7088
9080, -41.7105
9090, -41.7122
9100, -41.714
9110, -41.7157
9120, -41.7174
9130, -41.7191
9140, -41.7208
9150, -41.7225
9160, -41.7243
9170, -41.726
9180, -41.7277
9190, -41.7294
9200, -41.7311
9210, -41.7328
9220, -41.7346
9230, -41.7363
9240, -41.738
9250, -41.7397
9260, -41.7414
9270, -41.7431
9280, -41.7449
9290, -41.7466
9300, -41.7483
9310, -41.75
9320, -41.7517
9330, -41.7534
9340, -41.7552
9350, -41.7569
9360, -41.7586
9370, -41.7603
9380, -41.762
9390, -41.7637
9400, -41.7655
9410, -41.7672
9420, -41.7689
9430, -41.7706
9440, -41.7723
9450, -41.774
9460, -41.7758
9470, -41.7775
9480, -41.7792
9490, -41.7809
9500, -41.7826
9510, -41.7843
9520, -41.7861
9530, -41.7878
9540, -41.7895
9550, -41.7912
9560, -41.7929
9570, -41.7946
9580, -41.7964
9590, -41.7981
9600, -41.7998
9610, -41.8015
9620, -41.8032
9630, -41.8049
9640, -41.8067
9650, -41.8084
9660, -41.8101
9670, -41.8118
9680, -41.8135
9690, -41.8152
9700, -41.817
9710, -41.8187
9720, -41.8204
9730, -41.8221
9740, -41.8238
9750, -41.8255
9760, -41.8273
9770, -41.829
9780, -41.8307
9790, -41.8324
9800, -41.8341
9810, -41.8358
9820, -41.8376
9830, -41.8393
9840, -41.841
9850, -41.8427
9860, -41.8444
9870, -41.8461
9880, -41.8479
9890, -41.8496
9900, -41.8513
9910, -41.853
9920, -41.8547
9930, -41.8564
9940, -41.8582
9950, -41.8599
9960, -41.8616
9970, -41.8633
9980, -41.865
9990, -41.8667
10000, -41.8685
10010, -41.87
10020, -41.8705
10030, -41.871
10040, -41.8715
10050, -41.872
10060, -41.8725
10070, -41.873
10080, -41.8735
10090, -41.874
10100, -41.8745
10110, -41.875
10120, -41.8755
10130, -41.876
10140, -41.8765
10150, -41.877
10160, -41.8775
10170, -41.878
10180, -41.8785
10190, -41.879
10200, -41.8795
10210, -41.88
10220, -41.8804
10230, -41.8809
10240, -41.8814
10250, -41.8819
10260, -41.8824
10270, -41.8829
10280, -41.8834
10290, -41.8839
10300, -41.8844
10310, -41.8849
10320, -41.8854
10330, -41.8859
10340, -41.8864
10350, -41.8869
10360, -41.8874
10370, -41.8879
10380, -41.8884
10390, -41.8889
10400, -41.8894
10410, -41.8899
10420, -41.8903
10430, -41.8908
10440, -41.8913
